t,roll,pitch,yaw,aroll,apitch,ax,ay,az,lax,lay,laz
4.23005,-2.86760208,-10.6591874,75.4237551,-3.87634423,-9.86507019,1.72029,-0.668761,9.86979,1.73422439,-0.492417929,9.61295679
4.23505,-2.83871146,-10.6497632,75.5028006,0.558183405,-8.23438292,1.35111,0.0909547,9.33592,1.66116857,-0.381174993,9.56012883
4.24005,-2.79291982,-10.6300121,75.575296,-2.49271682,-9.79344938,1.64077,-0.413418,9.49653,1.65727878,-0.38732339,9.54800121
4.24505,-2.75405631,-10.606712,75.6566497,-4.46608665,-8.64502819,1.48271,-0.759388,9.72251,1.62399037,-0.458272142,9.58127818
4.25005,-2.73118781,-10.5813635,75.7476765,-6.05109915,-8.73729426,1.48599,-1.01925,9.61502,1.59767518,-0.565244634,9.58771238
4.25505,-2.69713815,-10.5448387,75.8545605,0.815442048,-7.96187682,1.36597,0.138994,9.76554,1.55349147,-0.43095384,9.62162221
4.26005,-2.65769066,-10.4971632,75.9731686,-4.38400818,-9.35456618,1.6686,-0.774271,10.0994,1.57544144,-0.49642076,9.71272934
4.26505,-2.62826378,-10.4608625,76.0877529,-2.66895001,-11.1973161,1.96461,-0.462133,9.91368,1.64965173,-0.48988245,9.75104849
4.27005,-2.62808618,-10.4265844,76.2077152,-5.77002245,-9.21860821,1.57143,-0.973425,9.63332,1.63473568,-0.582088855,9.72859892
4.27505,-2.65766977,-10.3890931,76.322994,-4.78631514,-9.64552534,1.69906,-0.834159,9.96227,1.64700164,-0.630155942,9.7731575
4.28005,-2.69971244,-10.3599917,76.4344643,-4.64706052,-9.98190431,1.66392,-0.765942,9.42294,1.65022779,-0.656048895,9.70637476
4.28505,-2.74788014,-10.3299431,76.5527752,-3.11710058,-9.86642403,1.68959,-0.528245,9.70015,1.65773375,-0.631678056,9.70518777
4.29005,-2.7933731,-10.2979878,76.6689482,-4.65451745,-9.70075559,1.73471,-0.823456,10.1142,1.6724123,-0.668248063,9.78318203
4.29505,-2.82428284,-10.2568628,76.7714257,0.153309319,-7.62839895,1.31595,0.0262904,9.8254,1.60443874,-0.535806989,9.79123255
4.30005,-2.81755357,-10.2009572,76.8600464,-0.502522886,-7.6848682,1.31028,-0.0851653,9.70998,1.54834581,-0.449874427,9.77573856
4.30505,-2.7929716,-10.1369332,76.931003,-3.76486935,-9.55260737,1.65001,-0.643801,9.7836,1.56773208,-0.486854155,9.77723765
4.31005,-2.7793038,-10.0684542,76.9969471,-4.27397693,-8.86893341,1.49991,-0.716366,9.58559,1.55479914,-0.530619615,9.74069249
4.31505,-2.78696963,-10.0116921,77.0820867,-4.49546243,-10.9519267,1.86382,-0.754931,9.60203,1.61372612,-0.573393403,9.71425103
4.32005,-2.80080894,-9.99373242,77.1859026,-2.51168021,-12.6016718,2.10604,-0.412839,9.41154,1.70760512,-0.542777391,9.65652727
4.32505,-2.81092089,-10.0124521,77.2893959,-1.85909818,-11.3872665,1.99646,-0.321585,9.90749,1.76268667,-0.500598362,9.70438318
4.33005,-2.79635431,-10.0424676,77.3731122,0.366996412,-10.9680747,1.89541,0.0626442,9.77993,1.78799559,-0.393194015,9.71878915
4.33505,-2.73642646,-10.078681,77.4361204,1.00084697,-11.6194378,2.00773,0.170551,9.76259,1.8298966,-0.285693855,9.72714151
4.34005,-2.6652725,-10.1318465,77.4917713,-3.98822247,-13.6394772,2.19552,-0.629295,9.026,1.89961708,-0.351214928,9.5934413
4.34505,-2.6061833,-10.1933669,77.5572102,-2.47715546,-12.2041551,2.06203,-0.412066,9.52501,1.93058749,-0.362818578,9.58039218
4.35005,-2.56594483,-10.2504479,77.6352556,-5.58932337,-9.88725775,1.60802,-0.898555,9.18179,1.86907731,-0.464977798,9.504383
4.35505,-2.51608579,-10.300047,77.7063895,1.6588258,-10.1900028,1.71168,0.275661,9.51866,1.83906332,-0.323745881,9.50710547
4.36005,-2.45119954,-10.3299693,77.7654689,-1.33496603,-9.38170764,1.58182,-0.223049,9.57137,1.79000977,-0.30454406,9.51936003
4.36505,-2.41842272,-10.3341699,77.8387595,-5.30220342,-5.49428956,0.88773,-0.852848,9.18958,1.61795464,-0.409099772,9.4564745
4.37005,-2.38861038,-10.3352695,77.9223112,0.146647655,-12.0502021,1.98402,0.0237879,9.294,1.6877594,-0.326552711,9.42549234
4.37505,-2.34539136,-10.350902,78.0046706,-3.42623735,-10.4279028,1.78222,-0.578749,9.66668,1.70577203,-0.374643853,9.47148426
4.38005,-2.30682365,-10.3785991,78.0862185,-0.809534704,-10.0446096,1.69104,-0.134884,9.54594,1.70296279,-0.328924207,9.48568217
4.38505,-2.2656114,-10.4247254,78.1587849,-2.40549021,-10.8422291,1.84929,-0.405261,9.64714,1.73086583,-0.343480819,9.51647046
4.39005,-2.20559395,-10.4747121,78.2351521,-0.125439241,-9.66678299,1.69204,-0.0217477,9.93349,1.72346216,-0.282129746,9.59599164
4.39505,-2.11105204,-10.5277779,78.3023011,1.77223695,-12.2679976,2.03467,0.289377,9.35247,1.78280617,-0.173149507,9.54955466
4.40005,-2.030126,-10.57761,78.3673968,-4.66902381,-9.3107851,1.63064,-0.8096,9.91298,1.75378971,-0.294513825,9.61885599
4.40505,-1.97977058,-10.6037495,78.4466919,-0.538585561,-10.2158986,1.76826,-0.0922319,9.81152,1.75654904,-0.25594082,9.65559496
4.41005,-1.92868757,-10.6157317,78.5221996,-1.2341013,-9.68403744,1.57918,-0.19931,9.25196,1.72272665,-0.245141927,9.57862608
4.41505,-1.88527722,-10.634076,78.5964878,-2.74686848,-12.2509686,2.15664,-0.47598,9.92066,1.8054693,-0.289160285,9.6438483
4.42005,-1.85341193,-10.661945,78.6806184,-2.50553679,-12.7117334,2.20342,-0.427018,9.75868,1.88135425,-0.31544828,9.66574548
4.42505,-1.82959167,-10.6905822,78.7746507,-2.24200998,-10.1909612,1.74461,-0.379661,9.69749,1.85527858,-0.327692961,9.67179882
4.43005,-1.818742,-10.7002562,78.8703878,-2.87522975,-8.95295394,1.57466,-0.501367,9.98254,1.80176761,-0.360810747,9.73105385
4.43505,-1.80081266,-10.7057013,78.9681469,-0.899333589,-11.1065065,1.91081,-0.152776,9.73243,1.82256083,-0.32114074,9.73131627
4.44005,-1.75748845,-10.7126362,79.0647307,-0.397060022,-9.05290514,1.53723,-0.0668603,9.64779,1.76815129,-0.272652173,9.7153887
4.44505,-1.70762096,-10.7094328,79.1631213,-2.4138243,-10.6387088,1.74554,-0.391369,9.28424,1.76383956,-0.295290206,9.63317324
4.45005,-1.68792308,-10.7269756,79.2662281,-4.71612802,-13.6535347,2.30179,-0.779084,9.44363,1.86642097,-0.38754452,9.59702937
4.45505,-1.70923865,-10.7637599,79.3705353,-3.2127156,-11.6656685,2.04414,-0.554863,9.88509,1.90031009,-0.419450369,9.65195946
4.46005,-1.73306221,-10.7872204,79.473432,-0.398451068,-7.21585903,1.27072,-0.0697957,10.0362,1.78025398,-0.352774954,9.72523003
4.46505,-1.74535468,-10.7924591,79.5633199,-2.4357624,-9.86234783,1.75729,-0.429584,10.0989,1.77587499,-0.36742162,9.79648491
4.47005,-1.75898409,-10.800766,79.6385749,-3.21546239,-13.0788234,2.20211,-0.531679,9.46395,1.85715346,-0.39874375,9.73307405
4.47505,-1.77931592,-10.825297,79.7250964,-3.96512745,-11.849414,2.049,-0.675307,9.74255,1.89373655,-0.451481411,9.73488101
4.48005,-1.79578718,-10.868264,79.8251924,-0.452684603,-12.3380111,2.10538,-0.0760484,9.62516,1.9340947,-0.379890341,9.71395838
4.48505,-1.79128432,-10.9097013,79.9266724,-2.20902719,-9.64457062,1.6022,-0.363411,9.42116,1.87080592,-0.376747907,9.65812486
4.49006,-1.77363407,-10.9422123,80.0224412,-2.20895493,-10.5335855,1.81183,-0.375568,9.73664,1.85954164,-0.376522547,9.67312108
4.49506,-1.75889555,-10.9559803,80.1064396,-1.90603053,-8.03675886,1.39681,-0.329037,9.88729,1.77130366,-0.36746756,9.71396081
4.50006,-1.74275797,-10.9501167,80.1902543,-0.534783326,-11.6483104,1.97677,-0.0895,9.5886,1.8104839,-0.314462112,9.69005584
4.50506,-1.70950492,-10.945405,80.2750683,1.14033622,-11.236288,1.93271,0.193611,9.72663,1.83379111,-0.21757799,9.69703014
4.51006,-1.68019266,-10.9328608,80.3667962,-2.80083042,-8.97504768,1.56305,-0.48359,9.88478,1.78216367,-0.268303642,9.73283204
4.51506,-1.66223776,-10.9207958,80.4599721,-0.525754244,-10.4464276,1.73549,-0.0863736,9.41258,1.7732635,-0.233611524,9.67176339
4.52006,-1.63283447,-10.9241692,80.5497852,0.423819259,-10.4924451,1.83499,0.0732893,9.90774,1.78503408,-0.175088812,9.71676161
4.52506,-1.59579513,-10.9436759,80.6448655,-1.95015395,-12.6548666,2.20965,-0.334894,9.83543,1.86600381,-0.205561956,9.73939041
4.53006,-1.56137782,-10.9787485,80.7447332,-1.08998221,-13.1987907,2.23184,-0.181027,9.51468,1.93576487,-0.200883402,9.69654053
4.53506,-1.52375763,-11.0097962,80.8430553,-0.469683239,-8.15427319,1.42015,-0.0812462,9.91085,1.83744261,-0.178069864,9.73740706
4.54006,-1.47196062,-11.029168,80.934055,-0.466069049,-10.4665209,1.84608,-0.0812877,9.99281,1.83908967,-0.159614538,9.78610968
4.54506,-1.40157032,-11.05098,81.0095081,1.25176867,-11.9371214,2.00591,0.207278,9.48599,1.87090053,-0.0896520452,9.72888006
4.55006,-1.3213414,-11.0815392,81.0757669,0.81493881,-11.5772345,1.90704,0.132403,9.30821,1.87779194,-0.0473085173,9.64866276
4.55506,-1.24808313,-11.1074299,81.1453571,-0.815045633,-11.5295792,2.02799,-0.141417,9.94061,1.90643311,-0.0652540009,9.70433399
4.56006,-1.18354064,-11.1198,81.2204388,-0.55346506,-10.9465981,1.91236,-0.095509,9.88697,1.9075633,-0.0710233064,9.73916073
4.56506,-1.11522211,-11.1277676,81.3062945,0.273740161,-11.0836815,1.96122,0.0478315,10.0114,1.91779506,-0.0483589629,9.79107385
4.57006,-1.04485048,-11.1349103,81.3977481,1.08791863,-11.8810788,2.08656,0.188303,9.91588,1.94997674,-0.0032300516,9.81487305
4.57506,-0.987669467,-11.1500766,81.4778132,-2.15672232,-12.0704623,2.05292,-0.361283,9.59336,1.96960692,-0.0715069287,9.77263288
4.58006,-0.938673934,-11.177039,81.5497106,0.350594715,-10.7017472,1.87698,0.0607737,9.93179,1.95194395,-0.0462824241,9.80298244
4.58506,-0.891482582,-11.2068036,81.6383085,-1.48508421,-12.8349483,2.11488,-0.240571,9.27935,1.98301412,-0.0833311826,9.70313132
4.59006,-0.847360352,-11.2414395,81.7347,-0.47788699,-13.4562795,2.3934,-0.0834298,10.0025,2.06127033,-0.0833499879,9.76021773
4.59506,-0.812573077,-11.262327,81.8248113,-1.10760121,-9.53615434,1.562,-0.179733,9.29636,1.9660648,-0.1017292,9.67176501
4.60006,-0.791290919,-11.2520642,81.9075171,-0.914712745,-9.48086725,1.63263,-0.156069,9.77502,1.90248234,-0.11209122,9.69145464
4.60506,-0.770758029,-11.2494833,81.982146,-1.0232666,-12.3559416,2.16314,-0.176347,9.87315,1.95218698,-0.124344112,9.726102
4.61006,-0.755891849,-11.2617728,82.0496492,-0.940039925,-10.6077343,1.77365,-0.155371,9.46907,1.91814188,-0.130260608,9.67708874
4.61506,-0.742723355,-11.2577182,82.1180093,0.100146074,-9.89135369,1.59954,0.0160335,9.17311,1.8573879,-0.102363883,9.58098537
4.62006,-0.714529385,-11.2511298,82.1956304,-0.273358774,-10.7547781,1.85885,-0.0466908,9.78628,1.85766671,-0.0917476198,9.62013287
4.62506,-0.682534315,-11.2458605,82.2719506,-1.41602584,-9.78654871,1.73307,-0.248291,10.0444,1.83390745,-0.121598772,9.70103608
4.63006,-0.677854327,-11.2383403,82.3506055,-3.30963753,-10.6243017,1.80261,-0.554782,9.59359,1.82793936,-0.204202192,9.68054726
4.63506,-0.681159326,-11.236827,82.4367283,0.504704121,-9.59173426,1.68995,0.0880895,9.99997,1.80162626,-0.148465285,9.74145777
4.64006,-0.669819824,-11.241398,82.522802,-1.91958671,-13.2426192,2.30709,-0.328387,9.79802,1.8980128,-0.182774436,9.75224358
4.64506,-0.670654883,-11.2569862,82.6140098,-2.81937534,-12.4271685,2.16771,-0.483861,9.82516,1.94944118,-0.240188432,9.76614797
4.65006,-0.667264485,-11.2768793,82.7092511,-0.306259935,-10.1540778,1.61499,-0.0481989,9.01707,1.88566491,-0.203578076,9.62330679
4.65506,-0.644047494,-11.2869239,82.803323,0.320766062,-10.8390375,1.83237,0.0535777,9.57004,1.87550214,-0.154541213,9.61314938
4.66006,-0.615931877,-11.2992911,82.8984132,-0.615027886,-12.1106397,2.09601,-0.104852,9.7676,1.91755063,-0.145066011,9.64260147
4.66506,-0.578371383,-11.322405,82.9936539,1.37454359,-11.5951199,1.9534,0.228374,9.5176,1.92438673,-0.0738549849,9.61876502
4.67006,-0.510169896,-11.3421643,83.075241,3.18062155,-9.33039729,1.55717,0.52585,9.46294,1.85436241,0.0405023573,9.58905085
4.67506,-0.432342421,-11.3625486,83.1442358,-1.45784938,-11.7755068,2.07587,-0.253344,9.95467,1.89660155,-0.0155310079,9.65877052
4.68006,-0.371116036,-11.3852105,83.2043756,-0.86009723,-11.4018339,1.99044,-0.148156,9.86874,1.91449554,-0.0408211789,9.69880946
4.68506,-0.325526092,-11.4066343,83.2575787,-0.224068999,-11.9691766,1.95632,-0.0360889,9.2281,1.92247102,-0.0399187838,9.60905019
4.69006,-0.287270876,-11.4362911,83.3120396,0.64122943,-11.2666394,2.01227,0.113044,10.1004,1.93959473,-0.0107504129,9.70274536
4.69506,-0.235819068,-11.4670206,83.3623744,0.907068764,-9.00636264,1.51443,0.15126,9.55367,1.85852035,0.0201432443,9.67431828
4.70006,-0.170878311,-11.4961239,83.41691,0.99930278,-11.9081129,2.00368,0.165708,9.50003,1.88620075,0.0479008901,9.64108336
4.70506,-0.104580772,-11.5102886,83.4825916,-0.354458059,-9.46001919,1.55887,-0.0578773,9.35536,1.82378226,0.0277301178,9.58659896
4.71006,-0.0403937891,-11.5209802,83.5463076,1.21313399,-12.9831116,2.19132,0.201224,9.5023,1.89386779,0.0608135501,9.57052405
4.71506,0.0154472361,-11.553837,83.6069646,-0.194131853,-12.435177,2.08626,-0.0320566,9.4611,1.93055493,0.0431042033,9.54965805
4.72006,0.0543891143,-11.5749976,83.6724082,-0.540671834,-7.6939133,1.40283,-0.0979859,10.3834,1.82992342,0.016199826,9.70864375
4.72506,0.0709684023,-11.5807853,83.7368559,-2.2939271,-11.8550666,1.9825,-0.378018,9.43677,1.85901814,-0.0589733074,9.65680032
4.73006,0.0839635706,-11.5825969,83.7962229,0.64830978,-10.7880894,1.84127,0.109338,9.66257,1.85563376,-0.0268781369,9.65790054
4.73506,0.118794666,-11.5685743,83.8568429,0.909181977,-9.60916824,1.61648,0.151502,9.54671,1.81002969,0.00713705205,9.63669769
4.74006,0.167661991,-11.5228758,83.9204909,1.90648794,-8.65363094,1.49914,0.327701,9.84478,1.75074634,0.0682651767,9.67637677
4.74506,0.237740259,-11.4761564,83.997115,3.4048563,-12.8162046,2.1954,0.57315,9.63342,1.83553705,0.164541326,9.66818537
4.75006,0.328634967,-11.4556564,84.0791643,1.43454729,-11.9660422,2.01943,0.238544,9.52545,1.87060348,0.178652846,9.64096726
4.75506,0.4092293,-11.4417033,84.1625532,-0.780676636,-11.3197103,1.95224,-0.132878,9.75164,1.88617069,0.119247238,9.66207137
4.76006,0.486659576,-11.4232824,84.2522499,1.46280987,-8.49900242,1.41422,0.241595,9.46081,1.79617473,0.142577651,9.62369297
4.76506,0.564523787,-11.394098,84.3431148,-0.254859527,-10.1771601,1.67974,-0.0416211,9.35691,1.77397187,0.107452914,9.57282031
4.77006,0.631312689,-11.3640837,84.4386233,1.07734202,-11.0800199,1.94714,0.186949,9.94125,1.80699318,0.12261197,9.64307592
4.77506,0.687955978,-11.3347616,84.5449234,-0.727193083,-11.6635257,1.99789,-0.122835,9.67769,1.84339517,0.0758078512,9.64967645
4.78006,0.736999938,-11.2990038,84.6625957,1.21928423,-9.82316357,1.6439,0.202028,9.49213,1.80535357,0.0998766869,9.61963403
4.78506,0.772389371,-11.2623329,84.7813846,-1.26272958,-11.7415937,1.96033,-0.207844,9.4293,1.83490592,0.041197635,9.58333936
4.79006,0.795736733,-11.2269015,84.8995921,-0.221566861,-11.1076219,1.92158,-0.0378488,9.78741,1.85143374,0.0261243232,9.62225345
4.79506,0.795418151,-11.1962337,85.0226753,-1.27384404,-13.6623165,2.31681,-0.211887,9.52882,1.94017603,-0.0192618967,9.60443669
4.80006,0.780230281,-11.1725964,85.1564827,-0.653722727,-9.46415174,1.62251,-0.111049,9.73251,1.87960051,-0.036764718,9.6288589
4.80506,0.762182492,-11.1502957,85.2955614,-1.04054872,-11.0001547,1.86505,-0.17424,9.59313,1.87682588,-0.0629797875,9.62204578
4.81006,0.738932155,-11.1206,85.432865,-0.303652084,-10.6902823,1.84542,-0.0518083,9.77556,1.87083711,-0.060849504,9.65131931
4.81506,0.72085343,-11.1023969,85.5723679,-0.237924759,-13.0269835,2.27915,-0.0409065,9.85083,1.94869803,-0.0570465859,9.68936387
4.82006,0.709967166,-11.106712,85.7030402,2.65536031,-11.172622,1.89887,0.445404,9.60378,1.93919635,0.03876538,9.67304394
4.82506,0.711280219,-11.1061764,85.8286486,1.56769753,-10.6948831,1.77314,0.256856,9.38516,1.90753118,0.0803529344,9.61814754
4.83006,0.700751061,-11.0803718,85.9550883,-1.64294671,-8.65708183,1.49005,-0.280589,9.78252,1.82792197,0.0115251585,9.64949162
4.83506,0.686947298,-11.0481513,86.0683178,0.479092217,-11.1374532,1.85578,0.0788199,9.42604,1.8332342,0.0243575477,9.60688178
4.84006,0.696528466,-11.0276278,86.1763361,0.344280929,-10.7192659,1.8093,0.0574311,9.55766,1.8286702,0.0306643213,9.59749571
4.84506,0.723133926,-10.9992552,86.2861336,-1.03470767,-9.5490033,1.59881,-0.171627,9.50262,1.78483832,-0.00791047541,9.57940392
4.85006,0.744437482,-10.9618524,86.3834019,1.1806736,-9.86562703,1.66773,0.197596,9.58759,1.76250701,0.0312774168,9.58096492
4.85506,0.742294535,-10.9162562,86.4686052,-1.27261077,-9.78774798,1.68389,-0.216789,9.75872,1.74751558,-0.0160262022,9.61486092
4.86006,0.721395713,-10.8676117,86.55907,-1.97519129,-13.1276736,2.31086,-0.341519,9.90276,1.85493935,-0.0780942059,9.6697602
4.86506,0.709727971,-10.8223699,86.6471887,2.76619881,-11.5981373,2.00138,0.470616,9.74021,1.88286402,0.026538976,9.68319423
4.87006,0.707137755,-10.7914012,86.7222791,1.62801082,-12.964146,2.18492,0.269643,9.48719,1.94046287,0.0728963196,9.64581831
4.87506,0.712689604,-10.7755436,86.7904714,3.43494036,-9.15180564,1.61774,0.601652,10.0237,1.87892307,0.173724386,9.71787632
4.88006,0.73423076,-10.7595381,86.8549535,1.59064548,-9.34936704,1.56374,0.263646,9.49421,1.81882102,0.190871479,9.67522554
4.88506,0.76238167,-10.7497312,86.9205695,1.57683215,-11.3251961,1.94257,0.266903,9.69574,1.84241863,0.205369879,9.67913743
4.89006,0.789768384,-10.7448143,86.9910974,1.37896614,-12.8345976,2.10057,0.221879,9.21725,1.89164534,0.208517992,9.59106042
4.89506,0.813532557,-10.7421523,87.0544885,1.16223341,-11.2590163,1.98063,0.201802,9.94707,1.90861377,0.207237324,9.65894765
4.90006,0.834853877,-10.7406753,87.1125853,-1.07252115,-11.0073341,1.92051,-0.18481,9.87169,1.91088225,0.132478082,9.69951535
4.90506,0.858236662,-10.7489408,87.1751894,0.531294916,-10.9787326,1.89955,0.090796,9.79132,1.90872131,0.124529754,9.71702151
4.91006,0.895974139,-10.7465993,87.2327314,4.44841875,-8.15015686,1.37949,0.7471,9.60333,1.80780255,0.243247257,9.69534176
4.91506,0.950230994,-10.7353902,87.2892417,2.66122153,-14.2630666,2.39384,0.437224,9.40661,1.91955364,0.280236553,9.64028369
4.92006,1.02344336,-10.74344,87.3672294,2.02483089,-12.1244095,2.07937,0.341994,9.67323,1.95002891,0.292013039,9.6465662
4.92507,1.10866528,-10.7731287,87.4637469,2.33913867,-13.2929638,2.28244,0.394295,9.65265,2.01351872,0.311548675,9.64772819
4.93007,1.19252032,-10.8185113,87.5521433,2.81499083,-12.6805059,2.23177,0.487127,9.90691,2.05513691,0.345029589,9.6971514
4.93507,1.26945681,-10.8640798,87.6327303,-0.456576315,-12.6201325,2.14294,-0.0762695,9.57086,2.07188002,0.264692347,9.67306898
4.94007,1.33444568,-10.9140716,87.7181001,0.526873047,-12.3206076,2.0109,0.0846625,9.20652,2.06025178,0.230362576,9.58410306
4.94507,1.40466571,-10.9572166,87.7982985,4.26833922,-10.2894948,1.72287,0.706336,9.46391,1.99591668,0.32112563,9.56118353
4.95007,1.49015292,-10.9753924,87.8613024,4.25500769,-9.34485931,1.58419,0.714267,9.60027,1.91740479,0.396093495,9.5686369
4.95507,1.57174028,-10.9682717,87.913891,1.03880837,-11.490062,1.88635,0.168242,9.27842,1.91148297,0.352644646,9.51329564
4.96007,1.63341567,-10.9456137,87.9752666,1.66032314,-10.21522,1.77625,0.285596,9.85282,1.88569549,0.339859184,9.57803931
4.96507,1.69937912,-10.9142941,88.0413274,3.69579572,-10.5296114,1.79659,0.623039,9.64555,1.86870402,0.393858554,9.59091288
4.97007,1.78026408,-10.888771,88.1063595,3.60771573,-11.6144831,1.89733,0.580874,9.21293,1.87416269,0.429520404,9.51883558
4.97507,1.83457874,-10.8794556,88.1809178,0.444286579,-12.4235573,2.14445,0.0754826,9.73414,1.9257036,0.362009172,9.55989183
4.98007,1.87263401,-10.8762843,88.252978,4.67835741,-10.100221,1.66541,0.762552,9.3182,1.87606839,0.438388416,9.51380378
4.98507,1.89702993,-10.8830153,88.324044,-1.89413905,-13.0516169,2.26472,-0.322908,9.76408,1.9501801,0.293217312,9.56152878
4.99007,1.89672863,-10.9039559,88.3979354,2.94020081,-11.0255314,1.83451,0.482947,9.40294,1.92812305,0.329396739,9.53128759
4.99507,1.89408249,-10.921654,88.4617619,0.77114151,-10.902094,1.92395,0.134437,9.98806,1.92732729,0.292219997,9.61838922
5.00007,1.88744436,-10.9217067,88.5218138,-0.294053866,-9.95657412,1.69106,-0.0494392,9.63304,1.88227364,0.227069233,9.62118297
5.00507,1.87414584,-10.9155342,88.587877,0.494977723,-11.3757613,1.83993,0.0790026,9.14466,1.87419916,0.198834506,9.53031512
5.01007,1.85921634,-10.9052777,88.6677125,2.10110236,-11.4557832,1.94027,0.351031,9.56811,1.88679816,0.227856754,9.5375222
5.01507,1.85436138,-10.8878432,88.7516114,3.79721308,-12.3275227,2.0981,0.635803,9.57952,1.92709117,0.30564775,9.54553073
5.02007,1.86404301,-10.8744178,88.8325857,2.17782254,-10.131117,1.74502,0.371109,9.75871,1.89237214,0.318130512,9.58618175
5.02507,1.89687079,-10.8557119,88.9095266,2.54546614,-9.3433811,1.7442,0.470807,10.5904,1.86411729,0.34724429,9.77767545
5.03007,1.94460225,-10.8261073,88.9845171,1.07103068,-11.8307699,2.0046,0.178878,9.56813,1.89090585,0.315138634,9.73771737
5.03507,1.9871141,-10.7966535,89.0725241,2.56701635,-11.7704479,1.93028,0.414897,9.2543,1.89841408,0.33416149,9.64553484
5.04007,2.02344391,-10.7695508,89.1747673,0.0081509633,-11.239993,1.9535,0.00139841,9.82988,1.90891838,0.270707121,9.68068749
5.04507,2.0453914,-10.7402247,89.2707298,1.08745469,-8.84174057,1.5061,0.183753,9.68041,1.83210521,0.254125898,9.68063458
5.05007,2.05973003,-10.7172736,89.3510431,2.26182487,-11.4836956,1.90017,0.369136,9.34597,1.84508444,0.276057097,9.61681761
5.05507,2.07269089,-10.6920706,89.4315608,2.53021727,-8.81539614,1.45191,0.413303,9.353,1.77011027,0.302228427,9.56651041
5.06007,2.08310789,-10.6475711,89.5000362,1.84384075,-9.61502329,1.58019,0.300126,9.32294,1.7338945,0.301827516,9.52006413
5.06507,2.10839116,-10.592608,89.5503305,3.53379595,-9.67066423,1.71704,0.621067,10.057,1.73068053,0.36270308,9.62245207
5.07007,2.14044656,-10.5279576,89.6069181,0.744857454,-8.26042146,1.37783,0.123376,9.48977,1.6633957,0.317065959,9.59715102
5.07507,2.16088631,-10.4646783,89.6792377,-0.358755614,-10.5322073,1.73653,-0.0584828,9.33999,1.67734163,0.245452818,9.54811315
5.08007,2.16414139,-10.4283528,89.7631981,0.891902145,-12.0222153,2.05968,0.150548,9.67042,1.75024948,0.227355481,9.57143576
5.08507,2.1639323,-10.4122031,89.8486151,2.13837648,-11.0788846,1.98409,0.378084,10.1257,1.79484037,0.256097802,9.67712804
5.09007,2.16601724,-10.3958873,89.9354072,1.77165556,-10.4926971,1.77964,0.297072,9.60432,1.79194182,0.263911144,9.66324432
5.09507,2.15160675,-10.3696261,90.0272698,0.692895051,-9.22652107,1.53957,0.114615,9.4771,1.74381721,0.235441962,9.62774859
5.10007,2.15307595,-10.3474594,90.1182226,5.08916208,-11.2495144,1.92305,0.857631,9.63014,1.77799499,0.354086774,9.6282046
5.10507,2.17711646,-10.326539,90.2075037,0.835778084,-8.34619943,1.42842,0.142022,9.73546,1.71133477,0.313648284,9.64865706
5.11007,2.19836606,-10.2932235,90.2964405,3.46132964,-10.4754852,1.73179,0.565487,9.34918,1.71523536,0.36167124,9.59154998
5.11507,2.22456321,-10.2433215,90.3893262,2.27712695,-9.01196748,1.54482,0.387016,9.73275,1.68273897,0.366504215,9.61847532
5.12007,2.24988046,-10.1726239,90.4916405,1.42135734,-9.56805098,1.60956,0.236853,9.54573,1.66878452,0.341781112,9.60460356
5.12507,2.25097845,-10.1014096,90.612006,-0.478819557,-10.1413499,1.74634,-0.0815889,9.76274,1.68357352,0.261048968,9.63475849
5.13007,2.25306337,-10.0507784,90.7448484,6.35053309,-12.8637691,2.18668,1.05914,9.51661,1.77951056,0.413236412,9.61222884
5.13507,2.28196246,-10.0171069,90.8592775,2.56225529,-11.1962547,2.01163,0.454334,10.1528,1.82377326,0.421073284,9.71530999
5.14007,2.29997067,-9.99430326,90.9688859,0.184016985,-12.2315646,2.02074,0.0299376,9.32138,1.86133272,0.346487882,9.64019174
5.14507,2.30807967,-9.9909603,91.0889107,3.83803287,-11.4573968,1.90503,0.629153,9.37821,1.86966532,0.400389104,9.59023462
5.15007,2.32495974,-9.98955016,91.1929789,4.13382649,-9.13614084,1.59385,0.714426,9.88492,1.81707028,0.46027259,9.64642798
5.15507,2.35194511,-9.97544166,91.2778757,1.8241854,-8.8523887,1.5398,0.31472,9.88169,1.7641978,0.432517264,9.69128994
5.16007,2.39497498,-9.96592518,91.3638863,2.90319141,-11.4051775,2.02227,0.507735,10.0118,1.81340941,0.446860484,9.75240779
5.16507,2.44467976,-9.96158288,91.4511158,3.01284084,-10.2470746,1.75628,0.510628,9.70176,1.80251544,0.459020269,9.74274979
5.17007,2.48559856,-9.95495169,91.5354097,1.45303707,-10.5336994,1.83302,0.249968,9.85456,1.80833234,0.419156231,9.76407081
5.17507,2.51063607,-9.96231999,91.6299453,2.31102224,-11.9691883,2.03739,0.387537,9.60276,1.85201119,0.413126781,9.73331056
5.18007,2.53384892,-9.99241687,91.7176597,3.07894967,-12.2693228,2.1795,0.538294,10.0074,1.91445981,0.436994835,9.78557649
5.18507,2.55739651,-10.0088404,91.7922601,1.6779523,-10.011847,1.65135,0.273899,9.34995,1.86428758,0.405894199,9.70250717
5.19007,2.59224908,-9.99114225,91.869887,3.77518334,-8.52136502,1.45341,0.638681,9.6792,1.78593761,0.450284158,9.69806274
