80836189864 1 0 0 0
80840326479 1 0 0 0
80844955594 1 0 0 0
80848200073 1 0 0 0
80852372521 1 0 0 0
80857270646 1 0 0 0
80860380750 1 0 0 0
80864688302 1 0 0 0
80868151739 1 0 0 0
80872160177 1 0 0 0
80877157989 1 0 0 0
80880846375 1 0 0 0
80884660125 1 0 0 0
80888239760 1 0 0 0
80892158406 1 0 0 0
80896914239 1 0 0 0
80900317989 1 0 0 0
80904380385 1 0 0 0
80909336323 1 0 0 0
80912182208 1 0 0 0
80916784031 1 0 0 0
80920175437 1 0 0 0
80924239396 1 0 0 0
80929215021 1 0 0 0
80932204291 1 0 0 0
80936616531 1 0 0 0
80940318771 1 0 0 0
80944195177 1 0 0 0
80948943979 1 0 0 0
80952186635 1 0 0 0
80956378041 1 0 0 0
80961381427 1 0 0 0
80964200333 1 0 0 0
80968861791 1 0 0 0
80972321271 1 0 0 0
80976244343 1 0 0 0
80981244812 1 0 0 0
80984416739 1 0 0 0
80988606479 1 0 0 0
80992230541 1 0 0 0
80996176062 1 0 0 0
81001011791 1 0 0 0
81004167208 1 0 0 0
81008428562 1 0 0 0
81012158406 1 0 0 0
81016264864 1 0 0 0
81020887677 1 0 0 0
81024214396 1 0 0 0
81028386271 1 0 0 0
81033237104 1 0 0 0
81036235177 1 0 0 0
81040807521 1 0 0 0
81044162260 1 0 0 0
81048207416 1 0 0 0
81053039760 1 0 0 0
81056216271 1 0 0 0
81060504187 1 0 0 0
81064167312 1 0 0 0
81068207625 1 0 0 0
81072952833 1 0 0 0
81076207833 1 0 0 0
81080737208 1 0 0 0
81085312677 1 0 0 0
81088191843 1 0 0 0
81092743146 1 0 0 0
81096203771 1 0 0 0
81100264083 1 0 0 0
81105162989 1 0 0 0
81108202885 1 0 0 0
81112592104 1 0 0 0
81116262052 1 0 0 0
81120248458 1 0 0 0
81124911218 1 0 0 0
81128135750 1 0 0 0
81132364083 1 0 0 0
81137303979 1 0 0 0
81140419187 1 0 0 0
81144810437 1 0 0 0
81148187781 1 0 0 0
81152242989 1 0 0 0
81157158302 1 0 0 0
81160177208 1 0 0 0
81164635073 1 0 0 0
81168138145 1 0 0 0
81172194552 1 0 0 0
81177042364 1 0 0 0
81180463979 1 0 0 0
81184432625 1 0 0 0
81188234864 1 0 0 0
81192194031 1 0 0 0
81196864760 1 0 0 0
81200216375 1 0 0 0
81204338562 1 0 0 0
81209246687 1 0 0 0
81212198198 1 0 0 0
81216645854 1 0 0 0
81220251895 1 0 0 0
81224293562 1 0 0 0
81229083770 1 0 0 0
81232196583 1 0 0 0
81236525385 1 0 0 0
81240278093 1 0 0 0
81244143093 1 0 0 0
81248881843 1 0 0 0
81252182468 1 0 0 0
81256284343 1 0 0 0
81261445385 1 0 0 0
81264197104 1 0 0 0
81268715645 1 0 0 0
81272101948 1 0 0 0
81276198458 1 0 0 0
81281182468 1 0 0 0
81284254552 1 0 0 0
81288604604 1 0 0 0
81292197729 1 0 0 0
81296145489 1 0 0 0
81300961270 1 0 0 0
81304255489 1 0 0 0
81308369395 1 0 0 0
81313362833 1 0 0 0
81316208979 1 0 0 0
81320862312 1 0 0 0
81324214812 1 0 0 0
81328351635 1 0 0 0
81333210906 1 0 0 0
81336305645 1 0 0 0
81340767937 1 0 0 0
81344219864 1 0 0 0
