t,roll,pitch,yaw,aroll,apitch,ax,ay,az,lax,lay,laz
148.462865,0.595084096,0.904900902,0.0109370466,0.0776715927,0.574750331,-0.112712189,0.0118907297,9.68799865,-0.0983563004,0.083535826,9.61291055
148.466735,0.596614473,0.898688995,0.0110304227,2.08956011,1.8472096,-0.338346735,0.364550915,9.76866426,-0.135367956,0.126874361,9.6369311
148.471697,0.600439783,0.904372192,0.0111440966,-0.146295673,2.30812981,-0.411381548,-0.0270173992,9.59842525,-0.187681761,0.0977067268,9.62963295
148.475127,0.600862947,0.919017374,0.0111679719,0.955511672,3.14986523,-0.579938526,0.168219269,9.97939823,-0.242258497,0.107517506,9.67829763
148.479083,0.602905312,0.941484624,0.0112169035,0.783566323,1.27507145,-0.224485716,0.129883948,9.27383406,-0.239466275,0.111031423,9.61475371
148.482697,0.603711116,0.95886262,0.0112521631,0.0955725219,0.488469717,-0.0947878711,0.015221352,9.44299662,-0.218408121,0.0970861265,9.58975421
148.486703,0.601662679,0.965688933,0.0112520907,0.169528846,-1.55619799,0.260991979,0.0283981653,9.76791213,-0.142284427,0.0861792007,9.61804382
148.491523,0.60464326,0.96074345,0.0113587855,2.0327434,0.403230842,-0.079459275,0.339875594,9.31773738,-0.130655489,0.133138412,9.56245708
148.494691,0.610508237,0.955440578,0.0115020205,0.499941106,0.188146815,-0.043015609,0.0831494322,9.32437073,-0.119272782,0.126645821,9.53153432
148.498949,0.615684167,0.948808399,0.0115695288,0.286086401,1.07659399,-0.199337309,0.0479244428,9.64309764,-0.132654604,0.11348849,9.55018079
148.502749,0.621453567,0.948439751,0.0115181917,1.61590695,1.90550879,-0.35111668,0.283272579,9.84176421,-0.165828792,0.139270765,9.59445869
148.506782,0.624507035,0.958258728,0.0113653559,-0.927555051,2.72349243,-0.48733423,-0.163350229,9.67834713,-0.21717999,0.0909358115,9.60785744
148.511511,0.62149979,0.978712208,0.0111028866,0.642857706,1.63827921,-0.292963688,0.108476318,9.5159505,-0.230990644,0.0941323549,9.59110853
148.514691,0.620498216,0.993381696,0.0109572748,0.863473132,1.32190858,-0.232672156,0.143355885,9.28636351,-0.231209786,0.100547379,9.55139283
148.51885,0.620865357,1.00889155,0.0108722137,0.805936362,0.397911559,-0.0848385452,0.14187523,9.96477755,-0.207224432,0.107319632,9.61913277
148.524063,0.620412995,1.00755321,0.0109247714,0.258927106,-1.83774572,0.308192731,0.0439711428,9.68849608,-0.105580778,0.0948268935,9.63281167
148.526719,0.621228684,0.99869605,0.0109934164,1.89559698,0.471125268,-0.0913026506,0.318137153,9.35878913,-0.103992508,0.119667464,9.60232997
148.53129,0.622286685,0.982151515,0.0110170117,-0.237114365,0.172445798,-0.0400727563,-0.0402123577,9.30082008,-0.092664914,0.0913342228,9.54889763
148.5347,0.620369543,0.970644955,0.0109249864,0.600360057,1.03269207,-0.196484542,0.10414185,9.86326859,-0.107039583,0.0931075425,9.59242484
148.538928,0.620952328,0.964596701,0.0108321445,1.2999282,2.18975327,-0.389921797,0.221739899,9.56601507,-0.154038344,0.114478845,9.58803705
148.543959,0.623214287,0.969561802,0.0107520844,0.378752644,1.70141479,-0.326690452,0.0661818913,10.2089022,-0.187123714,0.105223686,9.70701362
148.546769,0.623551446,0.977138988,0.0107072926,0.635475707,2.40275762,-0.421984121,0.106626079,9.46724591,-0.214588216,0.105387682,9.67897526
148.551149,0.62143391,0.99438705,0.0106437086,-0.096892433,1.72201264,-0.300290354,-0.0171535392,9.3107986,-0.229250069,0.0844234273,9.61598789
148.554889,0.615783551,1.00675593,0.0105645708,-0.0513172993,0.0410538269,-0.0199210268,-0.0107318439,9.77767218,-0.197879884,0.070163397,9.640218
148.558906,0.607046224,1.00618802,0.0104645547,0.0661731351,-1.75049772,0.297763611,0.0102006867,9.86010515,-0.118991912,0.0606195683,9.67521584
148.564831,0.594104723,0.987328393,0.0103603868,0.521622725,0.0263442163,-0.0165262878,0.0881125763,9.51765645,-0.0966284381,0.0666200115,9.64082796
148.56673,0.590827818,0.980310155,0.010347635,0.723243215,0.420973564,-0.0817859397,0.120130763,9.2858821,-0.0954092702,0.0710154032,9.61167259
148.571056,0.584235878,0.965930325,0.010318642,0.443978579,0.855790109,-0.156065782,0.0738766379,9.37139858,-0.105681373,0.0714999496,9.57098249
148.574756,0.582474729,0.962374666,0.0103442968,1.67093774,3.00764826,-0.529938813,0.284682635,9.54069103,-0.16867667,0.103154095,9.56648471
148.578943,0.582419041,0.969314906,0.0103646993,0.0556859323,1.67010454,-0.311238982,0.00747093534,9.9136524,-0.192168111,0.0873874081,9.62369106
148.583476,0.583356291,0.978643825,0.0103345289,1.32789564,0.780085225,-0.14918928,0.229812044,9.7081012,-0.184603216,0.112456203,9.63854846
148.586683,0.58599211,0.985637289,0.0103603909,0.507463639,1.6746767,-0.288275215,0.0831794855,9.18229054,-0.198212054,0.108613101,9.5786563
148.590865,0.592760088,0.992725209,0.0105512003,1.69961311,0.115637029,-0.034508887,0.302262891,9.98053634,-0.171261692,0.140493559,9.64481759
148.595852,0.605763167,0.989247131,0.0109150935,0.945963167,-0.636023658,0.0945279179,0.156565634,9.21765309,-0.120679764,0.143552206,9.56352471
148.598715,0.612857374,0.982455812,0.0111076755,0.597746122,0.275061909,-0.0588782649,0.100765016,9.47909643,-0.113332923,0.138465748,9.55348804
148.603323,0.621476936,0.966770502,0.0113560421,0.381863005,-0.345734073,0.0479020991,0.0651684892,9.72261862,-0.0845706498,0.125390451,9.58365878
148.607639,0.62511971,0.950539152,0.0114790131,0.111708277,0.819137701,-0.150740853,0.0178954928,9.42494073,-0.0957554131,0.107220556,9.55683063
148.610863,0.624548178,0.94256677,0.0114824492,0.0351323064,1.53541593,-0.289828411,0.00367889877,10.0013612,-0.121350294,0.0935651974,9.61545654
148.615777,0.621304002,0.939235404,0.0113999804,0.525089283,1.56989921,-0.300299447,0.092523161,10.1357088,-0.154995154,0.0933692805,9.71327099
148.618723,0.62011995,0.940130466,0.0113367251,1.01744828,0.815980251,-0.151052646,0.171860329,9.46109697,-0.154514565,0.102937287,9.68253115
148.623532,0.611565929,0.942271846,0.0110901378,-1.15569604,0.977735419,-0.180780571,-0.200566818,9.58887626,-0.159367753,0.0468586312,9.66522647
148.626834,0.602223706,0.941257441,0.0108700489,1.00113497,-0.355380274,0.0504131368,0.177930162,10.0287911,-0.131120323,0.0645076836,9.7141812
148.630724,0.594811465,0.930532609,0.0107174491,0.725157796,-1.3029227,0.211884883,0.123480315,9.54439387,-0.0779809028,0.0736439047,9.68787722
148.635629,0.588264343,0.906276076,0.0106326432,0.614816928,-0.341554359,0.0466034829,0.10434675,9.54383114,-0.0545920401,0.0794079067,9.66083472
148.63892,0.585781248,0.886837513,0.0106150235,0.916109926,-0.465877215,0.0681006182,0.156536269,9.58069785,-0.0381174668,0.0897643279,9.65007433
148.649326,0.58168572,0.871516162,0.0104943342,0.533698679,2.95361023,-0.522596322,0.0899901362,9.58405768,-0.197517714,0.0898386219,9.62835394
148.649553,0.5816073,0.872301301,0.0104900618,0.310143619,1.73829597,-0.322000444,0.0526099713,9.86990488,-0.198834211,0.0894449014,9.63090852
148.660048,0.570312402,0.923772001,0.0102212363,0.143921535,1.8207368,-0.345316274,0.0231418977,10.1166142,-0.247306296,0.0675047079,9.7916324
148.660248,0.569987576,0.924939519,0.0102151605,1.51605045,2.08011064,-0.368050677,0.257090894,9.4901466,-0.248438021,0.0692816801,9.78880661
148.660342,0.569838391,0.925486436,0.0102123921,-0.989023278,1.38115664,-0.250353454,-0.171813024,9.58246969,-0.248446436,0.0682224124,9.78790005
148.663028,0.566538078,0.938163468,0.0101654016,1.07835682,-0.601937625,0.091550433,0.184494561,9.58084017,-0.210248006,0.0812855137,9.76463701
148.667984,0.563841245,0.955781101,0.0101039758,0.739294173,1.25170951,-0.220904982,0.122648317,9.28724335,-0.21226578,0.0891170773,9.67424809
148.670848,0.562493883,0.961972803,0.0100199947,0.170399708,-0.929370069,0.150043807,0.0283798192,9.71658522,-0.16918546,0.0818951307,9.67928218
148.675442,0.560552853,0.966310123,0.00982400993,0.747473167,1.07723485,-0.201525636,0.128783929,9.73183678,-0.174940758,0.0902395196,9.68863486
148.678744,0.559923445,0.971856001,0.00967822753,0.486352201,1.84958797,-0.328060012,0.0814810296,9.48447017,-0.195558301,0.0890601869,9.66114404
148.682838,0.558189534,0.981634392,0.00950321942,0.302519701,1.17519314,-0.227945582,0.052105444,10.1242071,-0.200795849,0.0830840066,9.73602883
148.687806,0.551960075,1.00054822,0.00926887507,-0.189630731,2.54479048,-0.435574537,-0.0324922801,9.24862507,-0.245338914,0.0611564537,9.64355682
148.691698,0.546415831,1.01983446,0.00911909031,0.897336588,1.24064365,-0.231534728,0.155641679,9.78457941,-0.243199723,0.0757985348,9.66541065
148.695219,0.542057814,1.03247988,0.0090241033,0.0630836849,-0.210277963,0.0241547508,0.00973215392,9.53994933,-0.205156319,0.0663975701,9.64755804
148.698759,0.538107073,1.03637283,0.00893645064,0.865320434,-0.540788652,0.082062086,0.149853117,9.7408228,-0.164092543,0.0783292563,9.66089215
148.702735,0.537085507,1.03449814,0.00887223558,1.02351361,0.563155169,-0.105235904,0.169729116,9.25373328,-0.154805269,0.0927516833,9.59664458
148.708074,0.540399486,1.02279068,0.00889739868,0.941748876,-0.624192167,0.0933219376,0.157226638,9.31424639,-0.104926093,0.105712606,9.53987616
148.710754,0.543279525,1.01266649,0.0089640292,0.753983301,0.148740378,-0.0390882659,0.130673165,9.78243446,-0.0975433906,0.10851155,9.56707535
148.715109,0.549514667,1.00627085,0.00913753988,0.989262474,3.20518884,-0.57843852,0.171398358,9.78711434,-0.179437901,0.119220921,9.60454711
148.718755,0.553889899,1.01020381,0.00927866634,0.11829807,1.00050209,-0.197387901,0.0186552471,10.1877221,-0.182069696,0.104476175,9.69005111
148.722912,0.554955279,1.01976236,0.00935347603,0.109621894,2.3789916,-0.42411317,0.0170879826,9.60743875,-0.221713008,0.0901632202,9.67652037
148.727565,0.55493336,1.03703098,0.00939857415,0.719798258,1.54503394,-0.275683157,0.121217258,9.47310463,-0.231420301,0.0957487274,9.63993317
148.730737,0.5540732,1.04705305,0.00940553557,-0.110153795,0.251778326,-0.0553650269,-0.0201537344,9.56109305,-0.20852734,0.0806776051,9.62968137
148.735052,0.549756632,1.04819748,0.00934828007,0.139242396,-1.26328982,0.208726984,0.0230197724,9.72927656,-0.138022787,0.0709350106,9.64651023
148.738828,0.547801616,1.03927695,0.0092947757,1.3590191,0.089887702,-0.0274364789,0.230530719,9.48130449,-0.121316465,0.0950452042,9.62155253
148.742757,0.550000021,1.02446202,0.00925218892,0.95098898,-0.588409564,0.0889814234,0.16205705,9.54500054,-0.0884685318,0.105512264,9.60959532
148.747473,0.551775943,1.01050183,0.00913380449,0.0904053696,2.20055309,-0.385605498,0.0139801755,9.42688192,-0.142503452,0.0888669805,9.57636854
148.750734,0.552792569,1.01124371,0.00903080252,1.15594466,2.68656405,-0.49015759,0.201982473,9.85275667,-0.188809537,0.103933493,9.61318229
148.755834,0.558012227,1.02453352,0.00891138343,0.897152408,2.00977002,-0.3562042,0.151674769,9.50065541,-0.221243819,0.113183812,9.59137916
148.759905,0.561531242,1.04207415,0.00880843784,0.190826205,2.20930384,-0.388435376,0.0310163204,9.45821934,-0.248156142,0.0999575582,9.56994482
148.762731,0.563243158,1.05624402,0.00873897033,0.872830739,1.44559179,-0.260560182,0.148107158,9.53672089,-0.249613642,0.105615234,9.56604094
148.767341,0.570383768,1.07329588,0.00871676756,1.45778851,0.0920608406,-0.029394305,0.254945649,9.80870997,-0.210310715,0.132266492,9.6093505
