t,roll,pitch,yaw,aroll,apitch,ax,ay,az,lax,lay,laz
81.3926853,0.381549751,0.753930667,0.00171234223,0.611159431,0.626660509,-0.121857472,0.104677935,9.68551661,-0.115629305,0.0708448602,9.66441882
81.3961555,0.383469452,0.751283992,0.00154390659,0.583514186,0.55222785,-0.108119322,0.0994338328,9.62741033,-0.114573791,0.0748629848,9.65921735
81.4002032,0.386879154,0.748039095,0.00132916761,0.665655793,0.546016954,-0.107290569,0.113805138,9.64533653,-0.113407114,0.0811010119,9.65699382
81.4050508,0.391135455,0.745485591,0.00102362945,0.358743844,0.862993993,-0.162331887,0.06057405,9.64771635,-0.12250515,0.0772838244,9.65526859
81.4082086,0.393335113,0.744989036,0.00079168144,0.419722815,0.73576334,-0.14076975,0.0713311844,9.68090308,-0.124870947,0.0765127841,9.658589
81.4124335,0.395058364,0.745051998,0.000460862747,0.165773946,0.751119113,-0.143430712,0.0271771191,9.68346869,-0.127952581,0.0683211693,9.66271999
81.4161364,0.395783701,0.745590166,0.00017249506,0.463017653,0.702287331,-0.1343331,0.078643824,9.64158756,-0.128900529,0.0698547962,9.65958036
81.4204878,0.396430467,0.746106506,-0.000142426713,0.322584528,0.593114973,-0.115329171,0.0543464797,9.64069227,-0.126591193,0.0672158627,9.65636632
81.4249412,0.396831591,0.745688768,-0.000429003335,0.445469469,0.476532945,-0.0956212004,0.0758854973,9.68463274,-0.121219127,0.0687197006,9.66126942
81.4282417,0.397424867,0.744893895,-0.000615731468,0.497220828,0.616315144,-0.120025102,0.0848605654,9.68547327,-0.121058413,0.0708922412,9.66452723
81.4323384,0.397215294,0.743216898,-0.000785486517,0.0777840684,0.409655654,-0.0837615593,0.0119636464,9.67377866,-0.115023307,0.0613568436,9.66602423
81.4378309,0.396445287,0.741541155,-0.000842948406,0.54491626,0.835466451,-0.157913295,0.0929679734,9.66569835,-0.123841996,0.0678564663,9.66595723
81.4402046,0.396847866,0.741309273,-0.000834400111,0.626752812,0.497236029,-0.0992754075,0.10741217,9.68469939,-0.121370488,0.0718359456,9.66784277
81.4447706,0.397783599,0.741116435,-0.000892735783,0.358581152,0.763883509,-0.14518293,0.0605852941,9.65224186,-0.125586909,0.0698438155,9.66508035
81.4481558,0.397953972,0.741619791,-0.00100000856,0.316806287,0.737439008,-0.140676552,0.0533685193,9.65849886,-0.127662901,0.0675771893,9.66417488
81.4521995,0.398472441,0.742171823,-0.00114390255,0.579404841,0.589720479,-0.115563562,0.0992520373,9.69715003,-0.125726357,0.0726468664,9.66945268
81.4572098,0.400089037,0.742222597,-0.00129261094,0.468092363,0.608490425,-0.118083041,0.0795592115,9.64432371,-0.124266426,0.0739671762,9.66465286
81.4602583,0.400782575,0.741909822,-0.00137319748,0.233393305,0.554938526,-0.109083804,0.0389620961,9.67197773,-0.122359283,0.0695700631,9.66557296
81.4645412,0.400592373,0.741441251,-0.00147562784,0.238817562,0.695649743,-0.133443672,0.0398556226,9.66206557,-0.124220691,0.0645800999,9.66498396
81.4681477,0.399946689,0.742013517,-0.00154798136,0.379746749,0.931071055,-0.174062866,0.0641756418,9.64232227,-0.131460996,0.0645213465,9.66169202
81.4722467,0.398287414,0.743194486,-0.00161826926,0.088919799,0.591033932,-0.114211279,0.0139355248,9.58872041,-0.128668433,0.0563319889,9.64987862
81.4768892,0.395272451,0.743058692,-0.00168127173,0.302239601,0.422083643,-0.085467757,0.0508191954,9.62557182,-0.120913736,0.05534242,9.64551545
81.4804153,0.393540943,0.742243195,-0.00170292498,0.532992694,0.657146872,-0.127287702,0.0911353475,9.69441017,-0.121821944,0.0604424516,9.65248232
81.4843977,0.392556737,0.742120459,-0.00169772851,0.45294221,0.822519628,-0.155084587,0.0768327247,9.63436316,-0.127077854,0.0630323178,9.64961927
81.4893279,0.392612489,0.74243232,-0.00165341464,0.556302705,0.571872001,-0.111790924,0.0948738198,9.64795884,-0.124195842,0.0690353273,9.64930623
81.492226,0.392778887,0.742311873,-0.00160585531,0.197355967,0.612817632,-0.118970162,0.0326760699,9.65851532,-0.123567922,0.0646663812,9.6504128
81.4967676,0.393025815,0.740581056,-0.00148311073,0.51859355,0.305963108,-0.0657920189,0.0885655032,9.67312991,-0.113382646,0.0688795414,9.65441758
81.5002163,0.394082397,0.738056497,-0.00134446189,0.581610346,0.514079377,-0.101896642,0.0993624743,9.65962803,-0.11177696,0.0731409034,9.65514598
81.5041883,0.395896151,0.735485346,-0.00117520314,0.471495595,0.725330901,-0.138977622,0.080340283,9.68182537,-0.116065627,0.0742760134,9.65935246
81.5091339,0.396905978,0.734355228,-0.001014674,0.161410803,0.895495511,-0.167662616,0.0263683192,9.63330462,-0.125817764,0.0652211755,9.65442926
81.5121599,0.396455507,0.735056495,-0.000953182939,0.269991709,0.908546422,-0.170483668,0.045215098,9.66106894,-0.131392083,0.0627244103,9.6552579
81.5165956,0.396589652,0.736587336,-0.000893510076,0.653535686,0.622376963,-0.120918857,0.111921644,9.67122703,-0.129581387,0.0712300297,9.65801877
81.5201781,0.397593007,0.736880113,-0.000864234913,0.421897664,0.401053037,-0.0818953875,0.0715334501,9.63010624,-0.122693752,0.0712738549,9.65398716
81.5241831,0.397916891,0.736876087,-0.000875587113,0.186816481,0.752410685,-0.143382352,0.0308227006,9.66648423,-0.125978417,0.0648515503,9.65597128
81.5290232,0.39864734,0.737650727,-0.000932704624,0.657591013,0.673078917,-0.130006182,0.112768808,9.68819444,-0.126726476,0.0737510031,9.66195594
81.5321432,0.399585465,0.73883308,-0.000964675757,0.279086023,0.940535053,-0.176951563,0.0468959479,9.70666744,-0.133164263,0.0703087565,9.667687
81.5364911,0.399836002,0.741706165,-0.00098049885,0.271121878,0.823733567,-0.154998959,0.0453367234,9.61997503,-0.136877236,0.0660622814,9.65957362
81.5402743,0.399434417,0.744738499,-0.000967946342,0.349296606,0.797591009,-0.150502749,0.0588538233,9.62091691,-0.138938853,0.0649716011,9.65372464
81.5441376,0.398775411,0.747500704,-0.000928054795,0.348788828,0.583026256,-0.11351165,0.0588665698,9.63534272,-0.135022705,0.0640313401,9.65089357
81.5488016,0.397366874,0.74997704,-0.00085085484,0.275183778,0.664562426,-0.128029205,0.0461711471,9.66120368,-0.133762598,0.0608132434,9.65275127
81.5521833,0.395784086,0.752623127,-0.000796857867,0.253427957,1.1531963,-0.213959143,0.0423610376,9.6993856,-0.144786008,0.0582768969,9.65916139
81.5562855,0.393658041,0.756549337,-0.000753617996,0.358451105,0.633753132,-0.122611312,0.0606057893,9.6558899,-0.141193768,0.058654171,9.65863142
81.5611907,0.390578495,0.759889177,-0.000742349245,0.197948084,0.604238969,-0.117071414,0.0327513586,9.62900616,-0.136664765,0.0537908842,9.65306923
81.564196,0.388425108,0.761395754,-0.00075926159,0.352808458,0.669263728,-0.128972405,0.0596657338,9.66838936,-0.135710502,0.054519679,9.65496975
81.5686405,0.38644509,0.765064138,-0.000791566243,0.578094334,1.10915876,-0.204783633,0.0983985342,9.63068397,-0.147672138,0.062118334,9.65076409
81.5721903,0.385585006,0.768652114,-0.000834954337,0.30708745,0.598535645,-0.116217805,0.0516514591,9.63710522,-0.143164553,0.0606183713,9.6488067
81.5761393,0.385352807,0.771489628,-0.000910077438,0.629770184,0.619324166,-0.119903611,0.10750233,9.63723198,-0.139514973,0.0679743404,9.64699066
81.5811369,0.385530714,0.774155405,-0.00107353731,0.260694261,0.688197376,-0.131510523,0.0435654411,9.62004388,-0.137989202,0.0633216291,9.64185419
81.584204,0.385361078,0.775818159,-0.00122698541,0.424827549,0.839225738,-0.15884273,0.0722041905,9.68263769,-0.140622569,0.0644433122,9.6470043
81.5884617,0.384985509,0.778321538,-0.00149349786,0.290128968,0.72010055,-0.138036141,0.048807879,9.68264466,-0.140190345,0.0618304369,9.65296025
81.5921816,0.385411215,0.779883374,-0.00172882309,0.707704796,0.56717163,-0.110893636,0.121023087,9.63908235,-0.13582078,0.0706589422,9.65089038
81.5961335,0.386797459,0.781028234,-0.00194304989,0.368941062,0.727445302,-0.138864882,0.0623930904,9.65316043,-0.136298683,0.0693612587,9.65124676
81.6008529,0.387834667,0.782874156,-0.00218740048,0.322145727,0.820891515,-0.155116745,0.0542616918,9.65398403,-0.139722329,0.0666141337,9.65174476
81.6042564,0.388246522,0.784270965,-0.00236016877,0.394743032,0.649215485,-0.125335022,0.0669041216,9.6576858,-0.137733725,0.0666542157,9.65256593
81.6082753,0.388343558,0.785584015,-0.00256224964,0.286086401,0.712575516,-0.136105515,0.0480065855,9.643295,-0.137474467,0.0636849785,9.65108973
81.6133441,0.387718485,0.787152854,-0.00282166839,0.32814497,0.729167691,-0.138782937,0.05524339,9.62988854,-0.137726752,0.0620573643,9.64700195
81.6162648,0.387204019,0.787448692,-0.00297226091,0.368306415,0.409795919,-0.0838159313,0.0624226751,9.67032579,-0.131204491,0.0621015605,9.64982372
81.6207472,0.386710859,0.786622887,-0.00312945946,0.445469469,0.590479185,-0.11549405,0.075859681,9.68457071,-0.128464723,0.0645008601,9.65588331
81.6241709,0.387074097,0.785704435,-0.00315160077,0.591620179,0.659044859,-0.127211242,0.101115937,9.66581425,-0.128290582,0.0695876473,9.65726297
81.6282054,0.3870353,0.784642125,-0.00310243048,0.0988844345,0.671342208,-0.128820142,0.0155969721,9.63787108,-0.128375179,0.0609626982,9.65416514
81.6331441,0.385212372,0.784809712,-0.00298763325,0.266417188,0.940208168,-0.174812014,0.0444564284,9.60112863,-0.137142118,0.0578464336,9.64415223
81.6361895,0.384308383,0.785586158,-0.00288613678,0.591031331,0.60655137,-0.118208837,0.101103358,9.67568072,-0.134765973,0.0632752194,9.64810908
81.6406832,0.383964272,0.787476345,-0.00275473066,0.44116723,0.9704655,-0.181373192,0.0749217496,9.66468613,-0.142910791,0.0653105021,9.651006
81.6441709,0.383827258,0.789411759,-0.00271075772,0.358288679,0.643849806,-0.124431893,0.0605923906,9.6603562,-0.140302437,0.0646445259,9.65232581
81.6481619,0.383186226,0.790917432,-0.00272084481,0.260694261,0.646492098,-0.124284033,0.0435748288,9.62006644,-0.137766733,0.0613092048,9.64721917
81.6529924,0.382122601,0.793177472,-0.00275228842,0.400517767,0.904983485,-0.169553782,0.0677828836,9.64323966,-0.143660823,0.0625095819,9.64648127
81.656131,0.381303788,0.795311318,-0.00275754936,0.243149932,0.827684385,-0.157039812,0.0406398047,9.69687561,-0.145384653,0.0596917472,9.65297438
81.6605108,0.380149971,0.797860231,-0.00277020449,0.430670185,0.622625316,-0.120857366,0.0731919484,9.66755375,-0.14118842,0.0620014191,9.65546868
81.6654252,0.37870654,0.799143015,-0.00281583468,0.239164299,0.571893973,-0.111719534,0.0399191515,9.64782303,-0.135647203,0.0578491533,9.65403102
81.6684692,0.378092576,0.799340109,-0.00285355234,0.638323312,0.684983089,-0.131738332,0.109218136,9.66582019,-0.135156826,0.0642935054,9.65551
81.6727513,0.377826086,0.798568308,-0.00291548179,0.306558335,0.457227663,-0.0918814397,0.0516411459,9.65417472,-0.12789067,0.0621691101,9.6552858
81.6761312,0.377937132,0.797299681,-0.00297395646,0.582719406,0.707539685,-0.135260537,0.0993654735,9.64074157,-0.128903237,0.067279625,9.65328753
81.6806235,0.378764767,0.796933924,-0.00297969964,0.400299726,0.956463746,-0.178603646,0.0677578868,9.64857779,-0.137586361,0.0673631818,9.65246469
81.6851373,0.379438168,0.796662009,-0.00285888966,0.372616566,0.455407446,-0.0920194868,0.0632555408,9.69355673,-0.129593895,0.0666426983,9.65967227
81.6881625,0.379360476,0.795951054,-0.00272322973,0.175816824,0.770443725,-0.147102132,0.0289300105,9.70134962,-0.131778402,0.0619372777,9.66487236
81.6926828,0.378995297,0.795657519,-0.00248141776,0.452243635,0.79526568,-0.150615489,0.0768010159,9.64958185,-0.135086307,0.0645474393,9.66218726
81.6961763,0.379246247,0.795288876,-0.00227647327,0.458898774,0.505813054,-0.0999335154,0.0778449888,9.6184384,-0.130117254,0.0664271259,9.6560031
81.7003606,0.380458495,0.794264499,-0.00206401885,0.565297228,0.690874139,-0.131458362,0.0959124661,9.58171434,-0.130338141,0.0712835033,9.64376738
81.7050045,0.382491403,0.792634799,-0.00192635407,0.41151821,0.562558941,-0.109892907,0.0696974906,9.62912,-0.126667226,0.0709987368,9.64113746
81.7081534,0.383398027,0.791807048,-0.00189487606,0.212840099,0.949904388,-0.177702869,0.0352914313,9.66281067,-0.133261686,0.0663848947,9.64393792
81.7124363,0.384018861,0.79196137,-0.00193269737,0.397737486,0.805746223,-0.153509135,0.0676338085,9.71215828,-0.136661921,0.0665946297,9.65539443
81.7161525,0.384925665,0.792053169,-0.00202715005,0.538994604,0.564881171,-0.110981809,0.0920949421,9.67925856,-0.13283496,0.0703947961,9.65895077
81.7201957,0.386115105,0.790087924,-0.00218614407,0.35988683,0.203412103,-0.0475136373,0.0608004428,9.61677085,-0.119180296,0.0688593339,9.65220037
81.7247957,0.386448368,0.786647623,-0.00240909177,0.228434302,0.737177162,-0.140667823,0.0380444424,9.66203856,-0.123008375,0.063369551,9.65395308
81.7281047,0.385177587,0.785324556,-0.00258540351,-0.0467550916,0.91424409,-0.171298839,-0.0097274816,9.65556398,-0.129522587,0.0535090219,9.65417039
81.7322165,0.383562747,0.785354328,-0.00281545458,0.639539727,0.899422661,-0.168715473,0.109216441,9.64692245,-0.135884083,0.0625510341,9.65299396
81.7371885,0.383196791,0.786482033,-0.00310248049,0.401392311,0.724546763,-0.137870885,0.0678770035,9.62187304,-0.136261228,0.0635620371,9.64708642
81.7402285,0.383722758,0.787643667,-0.00328188732,0.700339105,0.928493368,-0.174219176,0.119964896,9.66929195,-0.141017577,0.0706296391,9.6498689
81.7447335,0.384527214,0.789761937,-0.00357002001,0.202018458,0.709616826,-0.136215206,0.0334905698,9.68440122,-0.1401766,0.0641259573,9.6559161
81.7481795,0.384138705,0.790765808,-0.00382365743,0.265618021,0.593711022,-0.115285589,0.0444609354,9.63082952,-0.136699222,0.0613786718,9.6524114
81.7522007,0.383071145,0.791441614,-0.00413858236,0.280706529,0.732913028,-0.139737131,0.0470855229,9.64954221,-0.137183182,0.0591016769,9.65195432
81.7570566,0.381314287,0.791725084,-0.00452888925,0.318306614,0.626148797,-0.120658536,0.0535092741,9.61205272,-0.134106018,0.0580602786,9.64452398
81.7603194,0.380467258,0.791128799,-0.00478839217,0.521607527,0.516421978,-0.102957371,0.0893166108,9.71415838,-0.129955023,0.0622256244,9.65380374
81.7645357,0.380009175,0.790048138,-0.00510079329,0.394099974,0.741482969,-0.141644876,0.0668432128,9.67373403,-0.131892694,0.0629910203,9.65710732
81.7681384,0.380068821,0.790126001,-0.00533928135,0.501253491,0.971073259,-0.180298505,0.0849786648,9.60568384,-0.13891801,0.0661821692,9.64964404
81.772233,0.380441483,0.791159524,-0.00557437784,0.363283592,0.716145558,-0.137096172,0.0614635961,9.66568528,-0.138623342,0.0654189773,9.65223858
81.7768624,0.380381924,0.792304433,-0.00580086768,0.301007669,0.679827117,-0.130758949,0.050661056,9.6656783,-0.137214915,0.062775994,9.65464549
81.7807326,0.379878599,0.793881832,-0.005964915,0.321010409,0.926702452,-0.174195158,0.0541508451,9.68880595,-0.142918966,0.0614456,9.6599146
81.7842882,0.379463178,0.795742041,-0.00606882093,0.416121816,0.665759089,-0.128004971,0.0705395517,9.64337604,-0.140778697,0.0627506494,9.65754119
81.7893967,0.378824458,0.798150408,-0.00611281864,0.300653645,0.751587551,-0.143441599,0.0506158928,9.67726586,-0.141295369,0.0603961947,9.66136829
81.7922669,0.378266427,0.798993799,-0.00611833327,0.332416714,0.436286057,-0.0882852126,0.0561414793,9.65777468,-0.134979791,0.0598892921,9.66094015
81.7967449,0.377172701,0.799511478,-0.00616551796,0.310880183,0.694261688,-0.133521474,0.0524195415,9.68177327,-0.134725678,0.0585876806,9.66457034
81.8001894,0.376392757,0.800064293,-0.00622648718,0.412117687,0.751152346,-0.142367449,0.0696906115,9.61470829,-0.135792849,0.0601382014,9.65760712
81.8041533,0.375631978,0.800088019,-0.00632763486,0.337335387,0.48782426,-0.0973446213,0.0570107477,9.6657982,-0.129741252,0.0596459527,9.65889636
81.8091044,0.374153931,0.79910706,-0.00651459847,0.260765449,0.677956184,-0.129695526,0.0435744191,9.61736636,-0.129732602,0.0566055882,9.65103984
81.812152,0.373286586,0.798220704,-0.00663286672,0.483387564,0.566525831,-0.110879603,0.0822558153,9.65061366,-0.127365046,0.0598267388,9.65098632
81.8166042,0.371873706,0.797398973,-0.00676665896,0.207292077,0.901644131,-0.169624938,0.0343590996,9.67982719,-0.13469369,0.0554101808,9.65598786
81.8201858,0.370615122,0.797406159,-0.00684552017,0.447532867,0.712886227,-0.136127837,0.0759454195,9.63889208,-0.13490079,0.0583756064,9.65351911
81.8240884,0.369817082,0.797111027,-0.00688592981,0.397372647,0.622172463,-0.119711363,0.0670725185,9.5924124,-0.132541265,0.0597265847,9.6440268
81.8289462,0.368772808,0.796802837,-0.0068767892,0.279388441,0.770855574,-0.147108788,0.0469611966,9.69602783,-0.135254832,0.0573487105,9.6537133
81.8321447,0.367897328,0.796602915,-0.00686763376,0.332537295,0.597502936,-0.116276698,0.0561139433,9.65410972,-0.132768987,0.057186975,9.65376522
81.8364535,0.366560191,0.796281519,-0.00689798215,0.286946053,0.772095776,-0.145949815,0.0480666191,9.61374919,-0.134993616,0.0556476627,9.64701141
81.8413314,0.364916378,0.797245521,-0.00697974069,0.339828637,0.914840136,-0.170286717,0.0570947357,9.5931244,-0.141589964,0.0559181234,9.63693982
81.8441536,0.364412834,0.798206404,-0.00703950793,0.569698431,0.653284813,-0.125181019,0.0967862109,9.59604651,-0.139663825,0.0607153629,9.63213962
81.8487447,0.364558564,0.800088633,-0.00714730844,0.436887458,0.873698723,-0.164144898,0.0740939875,9.64416655,-0.144018232,0.0630949963,9.63427883
81.8521305,0.365096618,0.801827491,-0.00720907378,0.46415555,0.745727749,-0.141484216,0.0786941159,9.61741654,-0.143669558,0.0652413943,9.63195863
81.8561911,0.365882407,0.804128565,-0.00722858945,0.359102285,0.853449761,-0.160494556,0.0606007108,9.63788372,-0.146371953,0.0644960179,9.6329103
81.8611785,0.365984756,0.805901145,-0.00723938274,0.239991847,0.490404713,-0.0971604691,0.0400219205,9.6138814,-0.137007082,0.0598386345,9.62928913
81.8641655,0.365468232,0.805400743,-0.00726047839,0.279337993,0.341407709,-0.0721395294,0.0470541737,9.69805062,-0.129003077,0.0582611602,9.63777361
81.8685298,0.364066027,0.803863426,-0.00730762385,0.232614213,0.718479821,-0.138093058,0.0388427619,9.70497986,-0.130553659,0.0549487421,9.64923775
81.8720778,0.362906608,0.803089762,-0.00734996299,0.440967506,0.783309267,-0.148867942,0.0749529426,9.66925957,-0.133177078,0.0578142324,9.65210576
81.8761313,0.361426191,0.801625116,-0.00740168488,0.181923756,0.431410315,-0.0873256283,0.0300343458,9.65055783,-0.125823304,0.0533588222,9.6518575
81.8809847,0.359018893,0.799641072,-0.00745628433,0.301062208,0.80450622,-0.152432838,0.0506373135,9.66382185,-0.130776407,0.0528522401,9.65408455
81.8841462,0.357629203,0.799315429,-0.00747213975,0.378372638,0.855156104,-0.161528173,0.0641036561,9.67813726,-0.134763831,0.0543111535,9.65720334
81.8884089,0.35648153,0.799866559,-0.00746559046,0.450079488,0.812149659,-0.154376692,0.0766791732,9.69697313,-0.138044488,0.0580526683,9.66385566
81.8921142,0.355970001,0.800347125,-0.00745583484,0.353898037,0.598478461,-0.116231129,0.0597573145,9.63801965,-0.134801874,0.0583060685,9.66001507
81.8961437,0.356372977,0.800270577,-0.00745451362,0.619811987,0.651022295,-0.125298805,0.105711179,9.63005551,-0.133285318,0.0658712563,9.65523394
81.9008255,0.357433305,0.800561361,-0.00749279564,0.280401252,0.85152289,-0.160546792,0.0470320089,9.66021002,-0.138212686,0.0624661612,9.65613334
81.9041333,0.35763135,0.801287227,-0.0075679612,0.275183778,0.789153367,-0.149708677,0.0461429839,9.66113601,-0.13976299,0.0602648826,9.65680798
81.9082349,0.357909607,0.802053985,-0.00769948033,0.437006464,0.676281563,-0.129810692,0.0741452103,9.64159053,-0.138150934,0.0625131942,9.65434309
81.9132557,0.358259955,0.801652595,-0.00791501698,0.312093763,0.540943774,-0.106302092,0.0525497909,9.64339918,-0.132057338,0.0606069099,9.6522492
81.9161748,0.358224754,0.800528246,-0.00807047135,0.348219339,0.530106574,-0.104528786,0.058838518,9.65146989,-0.128728434,0.0603930662,9.65215497
81.9206014,0.358647417,0.798516494,-0.00833280018,0.500364578,0.691182978,-0.133701567,0.0856443935,9.72568065,-0.129586776,0.0647513414,9.6648452
81.9241345,0.359859048,0.797012013,-0.00855622627,0.570707902,0.638118262,-0.123601691,0.0975104151,9.66849979,-0.128732531,0.0694270078,9.66536681
81.9281466,0.361593474,0.793798546,-0.00882867241,0.375567833,0.20864638,-0.048417668,0.0635041683,9.61588032,-0.115962224,0.0684852583,9.65749831
81.9330483,0.36415873,0.789386338,-0.00914527968,0.54610337,0.826886598,-0.156039673,0.0930233689,9.64423868,-0.123482599,0.0730897378,9.65501019
81.9361778,0.365986948,0.787837669,-0.00932068558,0.347777688,0.809692156,-0.153346683,0.0587442058,9.66383907,-0.12732073,0.0712460506,9.65614488
81.9404873,0.367506993,0.787170638,-0.00956701743,0.243018276,0.894438731,-0.16879961,0.0406112875,9.70220529,-0.134322352,0.0660749117,9.66391986
81.9441215,0.367788452,0.787454086,-0.0097927676,0.260244304,0.733846283,-0.139693367,0.0435128831,9.63701188,-0.135107679,0.0627759887,9.65998549
81.9483043,0.367635758,0.786862132,-0.0100631797,0.36233184,0.424435277,-0.0865916948,0.0614652099,9.69178042,-0.127119189,0.06256016,9.66522075
