147639525411 -3 -1 254 0 0
147643047286 -3 -1 254 0 0
147646861505 -3 -1 254 0 0
147651800567 -3 -1 273 0 0
147655338536 -3 -1 273 0 0
147659274942 -3 -1 273 0 0
147662963484 -3 0 279 0 1
147666789734 -3 0 279 0 0
147671780463 -3 0 283 0 0
147674904109 -3 0 283 0 0
147690057859 -3 0 283 0 0
147690273536 -3 0 306 0 0
147690367234 -3 0 306 0 0
147691591661 -3 0 306 0 0
147694840255 -3 0 275 0 0
147699069265 -3 0 275 0 0
147703997911 -3 0 276 0 0
147706843953 -3 0 276 0 0
147711446505 -3 0 276 0 0
147714762963 -3 0 300 0 0
147718886765 -3 0 300 0 0
147724016505 -3 0 300 0 0
147726984161 -3 0 289 0 0
147731333119 -3 0 289 0 0
147734784838 -3 0 289 0 0
147739472911 -3 0 296 0 0
147743893328 -3 0 296 0 0
147746803276 -3 0 296 0 0
147751186505 -3 0 271 0 0
147755676036 -3 0 271 0 0
147758792494 -3 0 271 0 0
147763607703 -3 0 288 0 0
147766832494 -3 0 288 0 0
147771059265 -3 0 282 0 0
147774785151 -3 0 282 0 0
147778780046 -3 0 282 0 0
147783510255 -3 0 285 0 0
147786788640 -3 0 285 0 0
147791117026 -3 0 285 0 0
147795948848 -3 0 292 0 0
147798756557 -3 0 292 0 0
147803417338 -3 0 292 0 0
147806821453 -3 0 285 0 0
147810944942 -3 0 285 0 0
147830072859 -3 0 285 0 0
147830302651 -3 0 275 0 0
147830403432 -3 0 275 0 0
147830491661 -3 0 275 0 0
147830803744 -3 0 292 0 0
147835668536 -3 0 292 0 0
147838778744 -3 0 292 0 0
147843501296 -3 0 284 0 0
147846787390 -3 0 284 0 0
147850900567 -3 0 294 0 0
147855900151 -3 0 294 0 0
147858797755 -3 0 294 0 0
147863075255 -3 0 283 0 0
147867942651 -3 0 283 0 0
147870873953 -3 0 283 0 0
147875523015 -3 0 288 0 0
147878790776 -3 0 288 0 0
147882892963 -3 0 288 0 0
147887839942 -3 0 284 0 0
147891478223 -3 0 284 0 0
147895306713 -3 0 284 0 0
147898821817 -3 0 285 0 0
147902831192 -3 0 285 0 0
147908241192 -3 0 285 0 0
147910869942 -3 0 276 0 0
147915160880 -3 0 276 0 0
147918946192 -3 0 288 0 0
147923091661 -3 0 288 0 0
147927720359 -3 0 288 0 0
147930798223 -3 0 286 0 0
147935064213 -3 0 286 0 0
147943035307 -3 0 286 0 0
147944135828 -3 0 277 0 0
147947494265 -3 0 277 0 0
147950897338 -3 0 285 0 0
147956914213 -3 0 285 0 0
147959879265 -3 0 285 0 0
147962853692 -3 0 277 0 0
147967313119 -3 0 277 0 0
147970736661 -3 0 277 0 0
147975476609 -3 0 277 0 0
147979784630 -3 0 283 0 0
147982816348 -3 0 283 0 0
147987233640 -3 0 283 0 0
147990719525 -3 0 288 0 0
147994775671 -3 0 288 0 0
147999663171 -3 0 283 0 0
148002783536 -3 0 283 0 0
148008944838 -3 0 283 0 0
148010888848 -3 0 280 0 0
148014770515 -3 0 280 0 0
148019563640 -3 0 278 0 0
148022792807 -3 0 278 0 0
148027001505 -3 0 278 0 0
148031909161 -3 0 283 0 0
148034817025 -3 0 283 0 0
148039410567 -3 0 283 0 0
148042750255 -3 0 273 0 0
148046800567 -3 0 273 0 0
148051810671 -3 0 273 0 0
148056148275 -3 0 276 0 0
148059258223 -3 0 276 0 0
148062717130 -3 0 276 0 0
148066738848 -3 0 285 0 0
148071665828 -3 0 285 0 0
148076312390 -3 0 285 0 0
148079133848 -3 0 273 0 0
148082812546 -3 0 273 0 0
148086870723 -3 0 276 0 0
148091681192 -3 0 276 0 0
148094756296 -3 0 276 0 0
148099024786 -3 0 289 0 0
148102814317 -3 0 289 0 0
148108204890 -3 0 283 0 0
148111452546 -3 0 283 0 0
148114762859 -3 0 283 0 0
148118947078 -3 0 283 0 0
148124102286 -3 0 271 0 0
148126806244 -3 0 271 0 0
148131403640 -3 0 271 0 0
148135144213 -3 0 287 0 0
148138982911 -3 0 287 0 0
148143842182 -3 0 287 0 0
148146726296 -3 0 283 0 0
148151155775 -3 0 283 0 0
148155916869 -3 0 283 0 0
148158755671 -3 0 281 0 0
148163647390 -3 0 281 0 0
148166787338 -3 0 291 0 0
148171128119 -3 0 291 0 0
148175952494 -3 0 291 0 0
148178728796 -3 0 274 0 0
148183459734 -3 0 274 0 0
148186710359 -3 0 277 0 0
148191704577 -3 0 277 0 0
148195970411 -3 0 277 0 0
148198811036 -3 0 283 0 0
148203389213 -3 0 283 0 0
148208612442 -3 0 283 0 0
148210907963 -3 0 268 0 0
148215750255 -3 0 268 0 0
148218727702 -3 0 268 0 0
148223451921 -3 0 274 0 0
148226817025 -3 0 274 0 0
148230731036 -3 0 274 0 0
148235603067 -3 0 282 0 0
148238833119 -3 0 282 0 0
148243091817 -3 0 282 0 0
148246777390 -3 0 276 0 0
148250728380 -3 0 276 0 0
148255567807 -3 0 274 0 0
148258731713 -3 0 274 0 0
148262939421 -3 0 274 0 0
148267877911 -3 0 273 0 0
148270793275 -3 0 273 0 0
148275644161 -3 0 273 0 0
148278823432 -3 0 295 0 0
148290048432 -3 0 295 0 0
148290211713 -3 0 295 0 0
148291239838 -3 0 277 0 0
148295305307 -3 0 277 0 0
148298759994 -3 0 277 0 0
148302782025 -3 0 265 0 0
148308252025 -3 0 265 0 0
148310752911 -3 0 265 0 0
148315123536 -3 0 282 0 0
148318770202 -3 0 282 0 0
148322869994 -3 0 272 0 0
148327628119 -3 0 272 0 0
148330764161 -3 0 272 0 0
148338900880 -3 0 270 0 0
148343574786 -3 0 270 0 0
148344506557 -3 0 290 0 0
148349014734 -3 0 290 0 0
